S1,colhub_aoi,2021-10-22,555
S1,colhub_aoi,2021-10-23,570
S1,colhub_aoi,2021-10-24,485
S1,colhub_aoi,2021-10-25,500
S1,colhub_aoi,2021-10-26,523
S1,colhub_aoi,2021-10-27,538
S1,colhub_aoi,2021-10-28,516
S1,colhub_aoi,2021-10-29,523
S1,colhub_aoi,2021-10-30,538
S1,colhub_aoi,2021-10-31,512
S1,colhub_aoi,2021-11-01,584
S1,colhub_aoi,2021-11-02,513
S1,colhub_aoi,2021-11-03,388
S1,colhub_aoi,2021-11-04,344
S1,colhub_aoi,2021-11-05,332
S1,colhub_aoi,2021-11-06,454
S1,colhub_aoi,2021-11-07,543
S1,colhub_aoi,2021-11-08,557
S1,colhub_aoi,2021-11-09,599
S1,colhub_aoi,2021-11-10,567
S1,colhub_aoi,2021-11-11,543
S1,colhub_aoi,2021-11-12,511
S1,colhub_aoi,2021-11-13,595
S1,colhub_aoi,2021-11-14,600
S1,colhub_aoi,2021-11-15,540
S1,colhub_aoi,2021-11-16,461
S1,colhub_aoi,2021-11-17,486
S1,colhub_aoi,2021-11-18,722
S1,colhub_aoi,2021-11-19,637
S1,colhub_aoi,2021-11-20,576
S1,colhub_aoi,2021-11-21,605
S1,colhub_aoi,2021-11-22,475
S1,colhub_aoi,2021-11-23,556
S1,colhub_aoi,2021-11-24,464
S1,colhub_aoi,2021-11-25,488
S1,colhub_aoi,2021-11-26,484
S1,colhub_aoi,2021-11-27,480
S1,colhub_aoi,2021-11-28,568
S1,colhub_aoi,2021-11-29,507
S1,colhub_aoi,2021-11-30,519
S1,colhub_aoi,2021-12-01,557
S1,colhub_aoi,2021-12-02,620
S1,colhub_aoi,2021-12-03,558
S1,colhub_aoi,2021-12-04,517
S1,colhub_aoi,2021-12-05,554
S1,colhub_aoi,2021-12-06,499
S1,colhub_aoi,2021-12-07,600
S1,colhub_aoi,2021-12-08,533
S1,colhub_aoi,2021-12-09,492
S1,colhub_aoi,2021-12-10,571
S1,colhub_aoi,2021-12-11,512
S1,colhub_aoi,2021-12-12,560
S1,colhub_aoi,2021-12-13,740
S1,colhub_aoi,2021-12-14,631
S1,colhub_aoi,2021-12-15,572
S1,colhub_aoi,2021-12-16,544
S1,colhub_aoi,2021-12-17,590
S1,colhub_aoi,2021-12-18,525
S1,colhub_aoi,2021-12-19,655
S1,colhub_aoi,2021-12-20,559
S1,colhub_aoi,2021-12-21,546
S1,colhub_aoi,2021-12-22,592
S1,colhub_aoi,2021-12-23,356
S1,colhub_aoi,2021-12-24,217
S1,colhub_aoi,2021-12-25,132
S1,colhub_aoi,2021-12-26,255
S1,colhub_aoi,2021-12-27,263
S1,colhub_aoi,2021-12-28,304
S1,colhub_aoi,2021-12-29,267
S1,colhub_aoi,2021-12-30,266
S1,colhub_aoi,2021-12-31,318
S1,colhub_aoi,2022-01-01,304
S1,colhub_aoi,2022-01-02,278
S1,colhub_aoi,2022-01-03,264
S1,colhub_aoi,2022-01-04,254
S1,colhub_aoi,2022-01-05,252
S1,colhub_aoi,2022-01-06,256
S1,colhub_aoi,2022-01-07,345
S1,colhub_aoi,2022-01-08,255
S1,colhub_aoi,2022-01-09,316
S1,colhub_aoi,2022-01-10,266
S1,colhub_aoi,2022-01-11,266
S1,colhub_aoi,2022-01-12,309
S1,colhub_aoi,2022-01-13,270
S1,colhub_aoi,2022-01-14,266
S1,colhub_aoi,2022-01-15,266
S1,colhub_aoi,2022-01-16,249
S1,colhub_aoi,2022-01-17,270
S1,colhub_aoi,2022-01-18,277
S1,colhub_aoi,2022-01-19,243
S1,colhub_aoi,2022-01-20,260
S1,colhub_aoi,2022-01-21,300
S1,colhub_aoi,2022-01-22,272
S1,colhub_aoi,2022-01-23,268
S1,colhub_aoi,2022-01-24,320
S1,colhub_aoi,2022-01-25,281
S1,colhub_aoi,2022-01-26,299
S1,colhub_aoi,2022-01-27,260
S1,colhub_aoi,2022-01-28,263
S1,colhub_aoi,2022-01-29,271
S1,colhub_aoi,2022-01-30,281
S1,colhub_aoi,2022-01-31,253
S1,colhub_aoi,2022-02-01,270
S1,colhub_aoi,2022-02-02,292
S1,colhub_aoi,2022-02-03,251
S1,colhub_aoi,2022-02-04,251
S1,colhub_aoi,2022-02-05,265
S1,colhub_aoi,2022-02-06,283
S1,colhub_aoi,2022-02-07,257
S1,colhub_aoi,2022-02-08,255
S1,colhub_aoi,2022-02-09,263
S1,colhub_aoi,2022-02-10,245
S1,colhub_aoi,2022-02-11,270
S1,colhub_aoi,2022-02-12,224
S1,colhub_aoi,2022-02-13,249
S1,colhub_aoi,2022-02-14,257
S1,colhub_aoi,2022-02-15,225
S1,colhub_aoi,2022-02-16,215
S1,colhub_aoi,2022-02-17,242
S1,colhub_aoi,2022-02-18,278
S1,colhub_aoi,2022-02-19,225
S1,colhub_aoi,2022-02-20,236
S1,colhub_aoi,2022-02-21,245
S1,colhub_aoi,2022-02-22,172
S1,colhub_aoi,2022-02-23,283
S1,colhub_aoi,2022-02-24,269
S1,colhub_aoi,2022-02-25,651
S1,colhub_aoi,2022-02-26,294
S1,colhub_aoi,2022-02-27,251
S1,colhub_aoi,2022-02-28,259
S1,colhub_aoi,2022-03-01,275
S1,colhub_aoi,2022-03-02,141
S1,colhub_aoi,2022-03-03,263
S1,colhub_aoi,2022-03-04,261
S1,colhub_aoi,2022-03-05,272
S1,colhub_aoi,2022-03-06,246
S1,colhub_aoi,2022-03-07,278
S1,colhub_aoi,2022-03-08,260
S1,colhub_aoi,2022-03-09,271
S1,colhub_aoi,2022-03-10,290
S1,colhub_aoi,2022-03-11,254
S1,colhub_aoi,2022-03-12,261
S1,colhub_aoi,2022-03-13,302
S1,colhub_aoi,2022-03-14,384
S1,colhub_aoi,2022-03-15,262
S1,colhub_aoi,2022-03-16,261
S1,colhub_aoi,2022-03-17,255
S1,colhub_aoi,2022-03-18,247
S1,colhub_aoi,2022-03-19,272
S1,colhub_aoi,2022-03-20,258
S1,colhub_aoi,2022-03-21,280
S1,colhub_aoi,2022-03-22,302
S1,colhub_aoi,2022-03-23,255
S1,colhub_aoi,2022-03-24,261
S1,colhub_aoi,2022-03-25,277
S1,colhub_aoi,2022-03-26,278
S1,colhub_aoi,2022-03-27,263
S1,colhub_aoi,2022-03-28,261
S1,colhub_aoi,2022-03-29,242
