S1,global,2021-10-22,628
S1,global,2021-10-23,624
S1,global,2021-10-24,556
S1,global,2021-10-25,561
S1,global,2021-10-26,577
S1,global,2021-10-27,589
S1,global,2021-10-28,572
S1,global,2021-10-29,584
S1,global,2021-10-30,581
S1,global,2021-10-31,570
S1,global,2021-11-01,571
S1,global,2021-11-02,395
S1,global,2021-11-03,54
S1,global,2021-11-04,122
S1,global,2021-11-05,126
S1,global,2021-11-06,498
S1,global,2021-11-07,598
S1,global,2021-11-08,601
S1,global,2021-11-09,674
S1,global,2021-11-10,633
S1,global,2021-11-11,579
S1,global,2021-11-12,577
S1,global,2021-11-13,649
S1,global,2021-11-14,647
S1,global,2021-11-15,606
S1,global,2021-11-16,508
S1,global,2021-11-17,554
S1,global,2021-11-18,788
S1,global,2021-11-19,664
S1,global,2021-11-20,631
S1,global,2021-11-21,672
S1,global,2021-11-22,537
S1,global,2021-11-23,623
S1,global,2021-11-24,494
S1,global,2021-11-25,483
S1,global,2021-11-26,478
S1,global,2021-11-27,511
S1,global,2021-11-28,582
S1,global,2021-11-29,550
S1,global,2021-11-30,583
S1,global,2021-12-01,612
S1,global,2021-12-02,674
S1,global,2021-12-03,631
S1,global,2021-12-04,570
S1,global,2021-12-05,619
S1,global,2021-12-06,567
S1,global,2021-12-07,652
S1,global,2021-12-08,539
S1,global,2021-12-09,518
S1,global,2021-12-10,628
S1,global,2021-12-11,582
S1,global,2021-12-12,619
S1,global,2021-12-13,785
S1,global,2021-12-14,668
S1,global,2021-12-15,645
S1,global,2021-12-16,601
S1,global,2021-12-17,646
S1,global,2021-12-18,592
S1,global,2021-12-19,704
S1,global,2021-12-20,607
S1,global,2021-12-21,616
S1,global,2021-12-22,646
S1,global,2021-12-23,407
S1,global,2021-12-24,248
S1,global,2021-12-25,142
S1,global,2021-12-26,278
S1,global,2021-12-27,305
S1,global,2021-12-28,335
S1,global,2021-12-29,298
S1,global,2021-12-30,303
S1,global,2021-12-31,342
S1,global,2022-01-01,328
S1,global,2022-01-02,311
S1,global,2022-01-03,294
S1,global,2022-01-04,265
S1,global,2022-01-05,276
S1,global,2022-01-06,285
S1,global,2022-01-07,372
S1,global,2022-01-08,298
S1,global,2022-01-09,335
S1,global,2022-01-10,295
S1,global,2022-01-11,303
S1,global,2022-01-12,331
S1,global,2022-01-13,293
S1,global,2022-01-14,299
S1,global,2022-01-15,289
S1,global,2022-01-16,271
S1,global,2022-01-17,301
S1,global,2022-01-18,304
S1,global,2022-01-19,272
S1,global,2022-01-20,302
S1,global,2022-01-21,330
S1,global,2022-01-22,286
S1,global,2022-01-23,305
S1,global,2022-01-24,344
S1,global,2022-01-25,305
S1,global,2022-01-26,324
S1,global,2022-01-27,290
S1,global,2022-01-28,294
S1,global,2022-01-29,303
S1,global,2022-01-30,297
S1,global,2022-01-31,264
S1,global,2022-02-01,313
S1,global,2022-02-02,314
S1,global,2022-02-03,286
S1,global,2022-02-04,283
S1,global,2022-02-05,291
S1,global,2022-02-06,306
S1,global,2022-02-07,290
S1,global,2022-02-08,285
S1,global,2022-02-09,294
S1,global,2022-02-10,277
S1,global,2022-02-11,299
S1,global,2022-02-12,222
S1,global,2022-02-13,249
S1,global,2022-02-14,252
S1,global,2022-02-15,222
S1,global,2022-02-16,215
S1,global,2022-02-17,253
S1,global,2022-02-18,301
S1,global,2022-02-19,258
S1,global,2022-02-20,256
S1,global,2022-02-21,276
S1,global,2022-02-22,183
S1,global,2022-02-23,310
S1,global,2022-02-24,297
S1,global,2022-02-25,687
S1,global,2022-02-26,317
S1,global,2022-02-27,290
S1,global,2022-02-28,294
S1,global,2022-03-01,293
S1,global,2022-03-02,155
S1,global,2022-03-03,293
S1,global,2022-03-04,292
S1,global,2022-03-05,300
S1,global,2022-03-06,277
S1,global,2022-03-07,294
S1,global,2022-03-08,286
S1,global,2022-03-09,303
S1,global,2022-03-10,300
S1,global,2022-03-11,291
S1,global,2022-03-12,296
S1,global,2022-03-13,320
S1,global,2022-03-14,399
S1,global,2022-03-15,292
S1,global,2022-03-16,292
S1,global,2022-03-17,283
S1,global,2022-03-18,278
S1,global,2022-03-19,300
S1,global,2022-03-20,284
S1,global,2022-03-21,321
S1,global,2022-03-22,326
S1,global,2022-03-23,292
S1,global,2022-03-24,296
S1,global,2022-03-25,291
S1,global,2022-03-26,299
S1,global,2022-03-27,293
S1,global,2022-03-28,295
S1,global,2022-03-29,282
S1,global,2022-03-30,297
S1,global,2022-03-31,311
S1,global,2022-04-01,264
S1,global,2022-04-02,275
S1,global,2022-04-03,271
S1,global,2022-04-04,261
S1,global,2022-04-05,312
S1,global,2022-04-06,308
S1,global,2022-04-07,295
S1,global,2022-04-08,315
S1,global,2022-04-09,289
S1,global,2022-04-10,297
S1,global,2022-04-11,296
S1,global,2022-04-12,298
S1,global,2022-04-13,314
S1,global,2022-04-14,171
S1,global,2022-04-15,236
S1,global,2022-04-16,289
S1,global,2022-04-17,316
S1,global,2022-04-18,275
S1,global,2022-04-19,258
S1,global,2022-04-20,307
S1,global,2022-04-21,277
S1,global,2022-04-22,258
S1,global,2022-04-23,270
S1,global,2022-04-24,312
S1,global,2022-04-25,140
S1,global,2022-04-26,291
S1,global,2022-04-27,319
S1,global,2022-04-28,259
S1,global,2022-04-29,296
S1,global,2022-04-30,296
S1,global,2022-05-01,307
S1,global,2022-05-02,293
S1,global,2022-05-03,263
S1,global,2022-05-04,282
S1,global,2022-05-05,270
S1,global,2022-05-06,313
S1,global,2022-05-07,292
S1,global,2022-05-08,298
S1,global,2022-05-09,318
S1,global,2022-05-10,242
S1,global,2022-05-11,296
S1,global,2022-05-12,149
S1,global,2022-05-13,302
S1,global,2022-05-14,285
S1,global,2022-05-15,273
S1,global,2022-05-16,274
S1,global,2022-05-17,240
S1,global,2022-05-18,308
S1,global,2022-05-19,283
S1,global,2022-05-20,291
S1,global,2022-05-21,299
S1,global,2022-05-22,256
S1,global,2022-05-23,194
S1,global,2022-05-24,125
S1,global,2022-05-25,303
S1,global,2022-05-26,269
S1,global,2022-05-27,273
S1,global,2022-05-28,234
S1,global,2022-05-29,259
S1,global,2022-05-30,309
S1,global,2022-05-31,287
S1,global,2022-06-01,265
S1,global,2022-06-02,296
S1,global,2022-06-03,268
S1,global,2022-06-04,298
S1,global,2022-06-05,276
S1,global,2022-06-06,304
S1,global,2022-06-07,289
S1,global,2022-06-08,274
S1,global,2022-06-09,233
S1,global,2022-06-10,262
S1,global,2022-06-11,303
S1,global,2022-06-12,294
S1,global,2022-06-13,293
S1,global,2022-06-14,299
S1,global,2022-06-15,264
S1,global,2022-06-16,296
S1,global,2022-06-17,279
S1,global,2022-06-18,302
S1,global,2022-06-19,289
S1,global,2022-06-20,272
S1,global,2022-06-21,280
S1,global,2022-06-22,226
S1,global,2022-06-23,311
S1,global,2022-06-24,291
S1,global,2022-06-25,300
S1,global,2022-06-26,292
S1,global,2022-06-27,258
S1,global,2022-06-28,283
S1,global,2022-06-29,283
S1,global,2022-06-30,304
S1,global,2022-07-01,290
S1,global,2022-07-02,277
S1,global,2022-07-03,277
S1,global,2022-07-04,257
S1,global,2022-07-05,306
S1,global,2022-07-06,288
S1,global,2022-07-07,271
S1,global,2022-07-08,289
S1,global,2022-07-09,267
S1,global,2022-07-10,149
S1,global,2022-07-11,239
S1,global,2022-07-12,318
S1,global,2022-07-13,288
S1,global,2022-07-14,274
S1,global,2022-07-15,277
S1,global,2022-07-16,265
S1,global,2022-07-17,312
S1,global,2022-07-18,290
S1,global,2022-07-19,286
S1,global,2022-07-20,283
S1,global,2022-07-21,263
S1,global,2022-07-22,298
S1,global,2022-07-23,290
S1,global,2022-07-24,318
S1,global,2022-07-25,291
S1,global,2022-07-26,282
S1,global,2022-07-27,278
S1,global,2022-07-28,258
S1,global,2022-07-29,309
S1,global,2022-07-30,279
S1,global,2022-07-31,288
S1,global,2022-08-01,314
S1,global,2022-08-02,269
S1,global,2022-08-03,274
S1,global,2022-08-04,283
S1,global,2022-08-05,313
S1,global,2022-08-06,290
S1,global,2022-08-07,115
S1,global,2022-08-08,279
S1,global,2022-08-09,272
S1,global,2022-08-10,302
S1,global,2022-08-11,262
S1,global,2022-08-12,279
S1,global,2022-08-13,293
S1,global,2022-08-14,253
S1,global,2022-08-15,268
S1,global,2022-08-16,277
S1,global,2022-08-17,288
S1,global,2022-08-18,248
S1,global,2022-08-19,217
S1,global,2022-08-20,264
S1,global,2022-08-21,254
S1,global,2022-08-22,285
S1,global,2022-08-23,263
S1,global,2022-08-24,154
S1,global,2022-08-25,283
S1,global,2022-08-26,252
S1,global,2022-08-27,267
S1,global,2022-08-28,281
S1,global,2022-08-29,288
S1,global,2022-08-30,268
S1,global,2022-08-31,254
S1,global,2022-09-01,236
S1,global,2022-09-02,234
S1,global,2022-09-03,287
S1,global,2022-09-04,265
S1,global,2022-09-05,277
S1,global,2022-09-06,295
S1,global,2022-09-07,232
S1,global,2022-09-08,268
S1,global,2022-09-09,118
S1,global,2022-09-10,276
S1,global,2022-09-11,265
S1,global,2022-09-12,253
S1,global,2022-09-13,264
S1,global,2022-09-14,255
S1,global,2022-09-15,287
S1,global,2022-09-16,265
S1,global,2022-09-17,275
S1,global,2022-09-18,295
S1,global,2022-09-19,252
S1,global,2022-09-20,268
S1,global,2022-09-21,269
S1,global,2022-09-22,253
S1,global,2022-09-23,268
S1,global,2022-09-24,259
S1,global,2022-09-25,264
S1,global,2022-09-26,255
S1,global,2022-09-27,287
S1,global,2022-09-28,265
S1,global,2022-09-29,249
S1,global,2022-09-30,295
S1,global,2022-10-01,234
S1,global,2022-10-02,265
S1,global,2022-10-03,259
S1,global,2022-10-04,290
S1,global,2022-10-05,255
S1,global,2022-10-06,252
S1,global,2022-10-07,229
S1,global,2022-10-08,254
S1,global,2022-10-09,288
S1,global,2022-10-10,267
S1,global,2022-10-11,296
S1,global,2022-10-12,296
S1,global,2022-10-13,245
S1,global,2022-10-14,268
S1,global,2022-10-15,250
S1,global,2022-10-16,262
S1,global,2022-10-17,268
S1,global,2022-10-18,213
S1,global,2022-10-19,251
S1,global,2022-10-20,217
S1,global,2022-10-21,288
S1,global,2022-10-22,266
S1,global,2022-10-23,256
S1,global,2022-10-24,272
S1,global,2022-10-25,251
S1,global,2022-10-26,268
S1,global,2022-10-27,277
S1,global,2022-10-28,287
S1,global,2022-10-29,267
S1,global,2022-10-30,257
S1,global,2022-10-31,263
S1,global,2022-11-01,253
S1,global,2022-11-02,290
S1,global,2022-11-03,248
S1,global,2022-11-04,276
S1,global,2022-11-05,297
S1,global,2022-11-06,253
S1,global,2022-11-07,266
S1,global,2022-11-08,279
S1,global,2022-11-09,279
S1,global,2022-11-10,290
S1,global,2022-11-11,258
S1,global,2022-11-12,273
S1,global,2022-11-13,254
S1,global,2022-11-14,289
S1,global,2022-11-15,266
S1,global,2022-11-16,276
S1,global,2022-11-17,311
S1,global,2022-11-18,253
S1,global,2022-11-19,0
S1,global,2022-11-20,0
S1,global,2022-11-21,0
S1,global,2022-11-23,237
S1,global,2022-11-24,267
S1,global,2022-11-25,255
S1,global,2022-11-26,287
S1,global,2022-11-27,265
S1,global,2022-11-28,261
S1,global,2022-11-29,268
S1,global,2022-11-30,251
S1,global,2022-12-01,252
S1,global,2022-12-02,278
S1,global,2022-12-03,242
S1,global,2022-12-04,231
S1,global,2022-12-05,227
S1,global,2022-12-06,230
S1,global,2022-12-07,250
S1,global,2022-12-08,287
S1,global,2022-12-09,267
S1,global,2022-12-10,277
S1,global,2022-12-11,323
S1,global,2022-12-12,271
S1,global,2022-12-13,268
S1,global,2022-12-14,281
S1,global,2022-12-15,265
S1,global,2022-12-16,268
S1,global,2022-12-17,253
S1,global,2022-12-18,264
S1,global,2022-12-19,255
S1,global,2022-12-20,284
S1,global,2022-12-21,255
S1,global,2022-12-22,250
S1,global,2022-12-23,295
S1,global,2022-12-24,248
S1,global,2022-12-25,262
S1,global,2022-12-26,281
S1,global,2022-12-27,279
S1,global,2022-12-28,264
S1,global,2022-12-29,254
S1,global,2022-12-30,264
S1,global,2022-12-31,255
S1,global,2023-01-01,287
S1,global,2023-01-02,265
S1,global,2023-01-03,266
S1,global,2023-01-04,299
S1,global,2023-01-05,284
S1,global,2023-01-06,276
S1,global,2023-01-07,294
S1,global,2023-01-08,277
S1,global,2023-01-09,289
S1,global,2023-01-10,261
S1,global,2023-01-11,263
S1,global,2023-01-12,367
S1,global,2023-01-13,287
S1,global,2023-01-14,265
S1,global,2023-01-15,273
S1,global,2023-01-16,288
S1,global,2023-01-17,251
S1,global,2023-01-18,274
S1,global,2023-01-19,295
S1,global,2023-01-20,279
S1,global,2023-01-21,289
S1,global,2023-01-22,258
S1,global,2023-01-23,249
S1,global,2023-01-24,279
S1,global,2023-01-25,288
S1,global,2023-01-26,246
S1,global,2023-01-27,276
S1,global,2023-01-28,299
S1,global,2023-01-29,253
S1,global,2023-01-30,270
S1,global,2023-01-31,288
S1,global,2023-02-01,284
S1,global,2023-02-02,128
S1,global,2023-02-03,257
S1,global,2023-02-04,260
S1,global,2023-02-05,279
S1,global,2023-02-06,288
S1,global,2023-02-07,264
S1,global,2023-02-08,274
S1,global,2023-02-09,260
S1,global,2023-02-10,252
S1,global,2023-02-11,266
S1,global,2023-02-12,269
S1,global,2023-02-13,35
S1,global,2023-02-14,0
S1,global,2023-02-15,227
S1,global,2023-02-16,218
S1,global,2023-02-17,244
S1,global,2023-02-18,285
S1,global,2023-02-19,264
S1,global,2023-02-20,273
S1,global,2023-02-21,318
S1,global,2023-02-22,243
S1,global,2023-02-23,263
S1,global,2023-02-24,276
S1,global,2023-02-25,276
S1,global,2023-02-26,266
S1,global,2023-02-27,255
S1,global,2023-02-28,263
S1,global,2023-03-01,249
S1,global,2023-03-02,294
S1,global,2023-03-03,277
S1,global,2023-03-04,283
S1,global,2023-03-05,337
S1,global,2023-03-06,263
S1,global,2023-03-07,277
S1,global,2023-03-08,299
S1,global,2023-03-09,289
S1,global,2023-03-10,276
S1,global,2023-03-11,274
S1,global,2023-03-12,275
S1,global,2023-03-13,277
S1,global,2023-03-14,308
S1,global,2023-03-15,285
S1,global,2023-03-16,266
S1,global,2023-03-17,337
S1,global,2023-03-18,268
S1,global,2023-03-19,281
S1,global,2023-03-20,289
S1,global,2023-03-21,292
S1,global,2023-03-22,281
S1,global,2023-03-23,272
S1,global,2023-03-24,275
S1,global,2023-03-25,271
S1,global,2023-03-26,302
S1,global,2023-03-27,280
S1,global,2023-03-28,283
S1,global,2023-03-29,260
S1,global,2023-03-30,247
S1,global,2023-03-31,273
S1,global,2023-04-01,281
S1,global,2023-04-02,288
S1,global,2023-04-03,277
S1,global,2023-04-04,272
S1,global,2023-04-05,273
S1,global,2023-04-06,269
S1,global,2023-04-07,302
S1,global,2023-04-08,277
S1,global,2023-04-09,283
S1,global,2023-04-10,331
S1,global,2023-04-11,261
S1,global,2023-04-12,274
S1,global,2023-04-13,285
S1,global,2023-04-14,286
S1,global,2023-04-15,280
S1,global,2023-04-16,277
S1,global,2023-04-17,278
S1,global,2023-04-18,277
S1,global,2023-04-19,309
S1,global,2023-04-20,281
S1,global,2023-04-21,278
S1,global,2023-04-22,311
S1,global,2023-04-23,265
S1,global,2023-04-24,278
S1,global,2023-04-25,303
S1,global,2023-04-26,294
S1,global,2023-04-27,279
S1,global,2023-04-28,276
S1,global,2023-04-29,278
S1,global,2023-04-30,275
S1,global,2023-05-01,310
S1,global,2023-05-02,282
S1,global,2023-05-03,288
S1,global,2023-05-04,319
S1,global,2023-05-05,68
S1,global,2023-05-06,63
S1,global,2023-05-07,0
S1,global,2023-05-08,0
S1,global,2023-05-09,0
S1,global,2023-05-10,0
S1,global,2023-05-11,0
